id	genes
HALLMARK_PROTEIN_SECRETION	ARCN1, TMED10, COPB2, RAB14, ATP7A, COPB1, LAMP2, EGFR, IGF2R, COPE, PPT1, AP3S1, BET1, CLCN3, AP2S1, CLTC, AP2M1, RER1, KIF1B, ARF1, OCRL, ICA1, MON2, ARFGEF2, TMED2, NAPG, TMX1, PAM, SCAMP1, SH3GL2, RAB2A, COG2, VAMP3, ERGIC3, DOP1A, VAMP4, VPS4B, NAPA, GNAS, STX7, SEC22B, VPS45, STX16, YKT6, SNX2, ARFGEF1, CLTA, CLN5, M6PR, SGMS1, USO1, TSG101, DNM1L, LMAN1, YIPF6, ARFIP1, ANP32E, TSPAN8, DST, SCRN1, SEC31A, VAMP7, SCAMP3, AP2B1, RAB22A, AP3B1, TPD52, ATP6V1H, GBF1, KRT18, CAV2, ATP1A1, BNIP3, ZW10, GALC, ADAM10, RAB5A, GOLGA4, SEC24D, AP1G1, MAPK1, GOSR2, RPS6KA3, STAM, ABCA1, SNAP23, SOD1, GLA, ATP6V1B1, STX12, CD63, TOM1L1, SSPN, ARFGAP3, RAB9A, CTSC
HALLMARK_PROTEIN_SECRETION_1	LAMP2, COPE, PPT1, CLCN3, CLTC, KIF1B, OCRL, ICA1, MON2, ARFGEF2, NAPG, SCAMP1, SH3GL2, RAB2A, VAMP3, DOP1A, VPS4B, NAPA, GNAS, STX7, SNX2, CLTA, CLN5, SGMS1, DNM1L, YIPF6, TSPAN8, DST, SCRN1, AP2B1, TPD52, ATP6V1H, GBF1, CAV2, BNIP3, GALC, RAB5A, GOLGA4, MAPK1, STAM, ABCA1, SOD1, STX12, SSPN, RAB9A
HALLMARK_PROTEIN_SECRETION_2	ARCN1, TMED10, COPB2, RAB14, ATP7A, COPB1, EGFR, IGF2R, AP3S1, BET1, AP2S1, AP2M1, RER1, ARF1, TMED2, TMX1, PAM, COG2, ERGIC3, VAMP4, SEC22B, VPS45, STX16, YKT6, ARFGEF1, M6PR, USO1, TSG101, LMAN1, ARFIP1, ANP32E, SEC31A, VAMP7, SCAMP3, RAB22A, AP3B1, KRT18, ATP1A1, ZW10, ADAM10, SEC24D, AP1G1, GOSR2, RPS6KA3, SNAP23, GLA, ATP6V1B1, CD63, TOM1L1, ARFGAP3, CTSC
HALLMARK_INTERFERON_ALPHA_RESPONSE	MX1, ISG15, OAS1, IFIT3, IFI44, IFI35, IRF7, RSAD2, IFI44L, IFITM1, IFI27, IRF9, OASL, EIF2AK2, IFIT2, CXCL10, TAP1, SP110, DDX60, UBE2L6, USP18, PSMB8, IFIH1, BST2, LGALS3BP, ADAR, ISG20, GBP2, IRF1, PLSCR1, PSMB9, HERC6, SAMD9, CMPK2, IFITM3, RTP4, STAT2, SAMD9L, LY6E, IFITM2, HELZ2, CXCL11, TRIM21, PARP14, TRIM26, PARP12, NMI, RNF31, HLA-C, CASP1, TRIM14, TDRD7, DHX58, PARP9, PNPT1, TRIM25, PSME1, WARS1, EPSTI1, UBA7, PSME2, B2M, TRIM5, C1S, LAP3, LAMP3, GBP4, NCOA7, TMEM140, CD74, GMPR, PSMA3, PROCR, IL7, IFI30, IRF2, CSF1, IL15, CNP, TENT5A, IL4R, CMTR1, CD47, LPAR6, MOV10, CASP8, TXNIP, SLC25A28, SELL, TRAFD1, BATF2, RIPK2, CCRL2, NUB1, OGFR, MVB12A, ELF1
HALLMARK_INTERFERON_ALPHA_RESPONSE_1	MX1, ISG15, OAS1, IFIT3, IFI35, RSAD2, IFI44L, IFITM1, IRF9, OASL, EIF2AK2, IFIT2, CXCL10, SP110, DDX60, UBE2L6, USP18, IFIH1, BST2, LGALS3BP, ADAR, ISG20, HERC6, CMPK2, IFITM3, RTP4, STAT2, LY6E, IFITM2, TRIM21, PARP14, TRIM14, TDRD7, DHX58, PNPT1, PSME1, EPSTI1, UBA7, C1S, LAP3, LAMP3, GBP4, NCOA7, TMEM140, CD74, GMPR, IL7, IFI30, IRF2, IL15, CNP, CD47, TXNIP, SLC25A28, SELL, BATF2, CCRL2, ELF1
HALLMARK_INTERFERON_ALPHA_RESPONSE_2	IFI44, IRF7, IFI27, TAP1, PSMB8, GBP2, IRF1, PLSCR1, PSMB9, SAMD9, SAMD9L, HELZ2, CXCL11, TRIM26, PARP12, NMI, RNF31, HLA-C, CASP1, PARP9, TRIM25, WARS1, PSME2, B2M, TRIM5, PSMA3, PROCR, CSF1, TENT5A, IL4R, CMTR1, LPAR6, MOV10, CASP8, TRAFD1, RIPK2, NUB1, OGFR, MVB12A
HALLMARK_INTERFERON_GAMMA_RESPONSE	STAT1, ISG15, IFIT1, MX1, IFIT3, IFI35, IRF7, IFIT2, OAS2, TAP1, EIF2AK2, RSAD2, MX2, IRF1, OAS3, TNFSF10, IRF9, CXCL10, IFI44, BST2, XAF1, SP110, OASL, PSMB8, IFI44L, IFITM3, DDX60, LGALS3BP, GBP4, IRF8, PSMB9, PML, IFIH1, UBE2L6, IFI27, ADAR, LY6E, STAT2, CXCL9, IL10RA, PLA2G4A, TRIM21, USP18, PTGS2, EPSTI1, C1S, DDX58, IL15, NLRC5, NMI, IDO1, PSMB10, CXCL11, ITGB7, SAMHD1, HERC6, CMPK2, SAMD9L, RTP4, PTPN2, PARP14, TNFAIP2, IFITM2, PLSCR1, SOCS1, CASP1, ICAM1, WARS1, PSME1, ISG20, IRF2, TRIM14, FCGR1A, MARCHF1, SOCS3, JAK2, HLA-DMA, PARP12, TNFAIP6, TRIM26, VCAM1, CD274, CIITA, NAMPT, SELP, GPR18, FPR1, HELZ2, PSME2, SERPING1, CCL5, RNF31, SOD2, TRIM25, LAP3, PSMA3, RNF213, PELI1, CFB, CD86, TXNIP, HLA-DQA1, GCH1, PNP, CCL7, PTPN6, SPPL2A, IL4R, PNPT1, DHX58, BTG1, CASP8, IFI30, CCL2, FGL2, CASP7, SECTM1, IL15RA, CD40, TRAFD1, HLA-DRB1, GBP6, LCP2, HLA-G, MT2A, RIPK1, KLRK1, UPP1, PSMB2, TDRD7, HIF1A, EIF4E3, VAMP8, PFKP, CD38, ZBP1, BANK1, TOR1B, RBCK1, PDE4B, MVP, IL7, BPGM, CMTR1, AUTS2, B2M, RIPK2, CD69, MYD88, PSMA2, PIM1, NOD1, CFH, TAPBP, SLC25A28, PTPN1, TNFAIP3, SSPN, NUP93, MTHFD2, CDKN1A, IRF4, NFKB1, BATF2, HLA-B, LATS2, IRF5, SLAMF7, ISOC1, P2RY14, STAT3, NCOA3, HLA-A, IL6, GZMA, IFNAR2, CD74, RAPGEF6, CASP4, FAS, OGFR, ARL4A, SRI, LYSMD2, CSF2RB, ST3GAL5, C1R, CASP3, CMKLR1, NFKBIA, METTL7B, ST8SIA4, XCL1, IL2RB, VAMP5, IL18BP, ZNFX1, ARID5B, APOL6, STAT4
HALLMARK_INTERFERON_GAMMA_RESPONSE_1	STAT1, ISG15, IFIT1, MX1, IFIT3, IFI35, IFIT2, OAS2, EIF2AK2, RSAD2, MX2, OAS3, IRF9, CXCL10, BST2, XAF1, SP110, OASL, IFI44L, IFITM3, DDX60, LGALS3BP, GBP4, IRF8, IFIH1, UBE2L6, ADAR, LY6E, STAT2, CXCL9, IL10RA, TRIM21, USP18, EPSTI1, C1S, DDX58, IL15, PSMB10, ITGB7, HERC6, CMPK2, RTP4, PARP14, IFITM2, PSME1, ISG20, IRF2, TRIM14, FCGR1A, MARCHF1, JAK2, HLA-DMA, CD274, SELP, SERPING1, CCL5, LAP3, RNF213, CD86, TXNIP, HLA-DQA1, PTPN6, PNPT1, DHX58, IFI30, FGL2, HLA-DRB1, GBP6, KLRK1, TDRD7, EIF4E3, VAMP8, PFKP, CD38, ZBP1, BANK1, IL7, SLC25A28, SSPN, NUP93, IRF4, BATF2, IRF5, SLAMF7, GZMA, CD74, RAPGEF6, FAS, SRI, LYSMD2, CSF2RB, ST3GAL5, CMKLR1, XCL1, IL2RB, ZNFX1, APOL6, STAT4
HALLMARK_INTERFERON_GAMMA_RESPONSE_2	IRF7, TAP1, IRF1, TNFSF10, IFI44, PSMB8, PSMB9, PML, IFI27, PLA2G4A, PTGS2, NLRC5, NMI, IDO1, CXCL11, SAMHD1, SAMD9L, PTPN2, TNFAIP2, PLSCR1, SOCS1, CASP1, ICAM1, WARS1, SOCS3, PARP12, TNFAIP6, TRIM26, VCAM1, CIITA, NAMPT, GPR18, FPR1, HELZ2, PSME2, RNF31, SOD2, TRIM25, PSMA3, PELI1, CFB, GCH1, PNP, CCL7, SPPL2A, IL4R, BTG1, CASP8, CCL2, CASP7, SECTM1, IL15RA, CD40, TRAFD1, LCP2, HLA-G, MT2A, RIPK1, UPP1, PSMB2, HIF1A, TOR1B, RBCK1, PDE4B, MVP, BPGM, CMTR1, AUTS2, B2M, RIPK2, CD69, MYD88, PSMA2, PIM1, NOD1, CFH, TAPBP, PTPN1, TNFAIP3, MTHFD2, CDKN1A, NFKB1, HLA-B, LATS2, ISOC1, P2RY14, STAT3, NCOA3, HLA-A, IL6, IFNAR2, CASP4, OGFR, ARL4A, C1R, CASP3, NFKBIA, METTL7B, ST8SIA4, VAMP5, IL18BP, ARID5B
HALLMARK_APICAL_JUNCTION	ACTN1, CLDN7, ACTN3, CLDN19, DLG1, TJP1, COL17A1, NECTIN1, CLDN9, CDH3, CTNND1, CDH1, LIMA1, VCL, SHROOM2, NECTIN3, NECTIN2, CLDN14, PTPRC, THY1, VASP, ITGB1, ZYX, ACTN4, CLDN4, CADM3, ITGA3, NF2, B4GALT1, NEXN, CDH6, ADAM15, PTK2, HADH, LAMB3, CLDN11, CDH4, IRS1, SORBS3, CLDN8, EVL, CLDN15, THBS3, NECTIN4, JAM3, CDH11, ITGB4, RASA1, AKT2, TMEM8B, LAMA3, RSU1, ICAM1, CLDN18, GTF2F1, TSC1, LAMC2, NRAP, CTNNA1, CD99, FSCN1, COL16A1, GNAI2, TGFBI, JUP, ACTN2, INSIG1, LAYN, PFN1, CNN2, TAOK2, AMIGO2, MDK, INPPL1, CLDN6, ARPC2, SRC, PBX2, MAPK14, MAP4K2, PTEN, CALB2, CNTN1, TSPAN4, VCAN, CDH8, ATP1A3, EPB41L2, MYL9, SPEG, ADRA1B, SYK, CADM2, ALOX15B, CX3CL1, MYH10, DMP1, CDSN, MAPK13, MYL12B, RAC2, FBN1, DSC1, CD34, ICAM4, MSN, MAPK11, ACTC1, TRAF1, CRB3, ITGA2, ITGA10, BAIAP2, ARHGEF6, ACTG1, MVD, PDZD3, ADAM9, PCDH1, SLIT2, KRT31, SGCE, GNAI1, PIK3CB, NLGN2, YWHAH, PARVA, CRAT, ADAMTS5, AMH, EGFR, ICAM2, CD274, CDH15, SHC1, MPZL2, WNK4, NFASC, PIK3R3, SDC3, SIRPA, GRB7, FLNC, PARD6G, COL9A1, NRXN2, MAP3K20, SLC30A3, RHOF, BMP1, MMP2, ICAM5, VWF, MYH9, CD209, VCAM1, DHX16, ACTG2, NEGR1, NF1, ADAM23, PLCG1, KCNH2, CERCAM, NRTN, IKBKG, DSC3, ACTB, TUBG1, PPP2R2C, HRAS, MMP9, TNFRSF11B, PKD1, CDK8, FYB1, AMIGO1, CD276, GAMT, NLGN3, SKAP2, RRAS, CAP1, EXOC4, ACTA1, TIAL1, LDLRAP1, VAV2, AKT3, SYMPK, STX4, PECAM1, MADCAM1, ITGA9, CD86, TRO, CLDN5, MPZL1, WASL
HALLMARK_APICAL_JUNCTION_1	ACTN3, CLDN19, DLG1, TJP1, COL17A1, NECTIN1, CLDN9, CDH3, CDH1, NECTIN3, PTPRC, CLDN4, CADM3, ITGA3, NF2, ADAM15, PTK2, HADH, CLDN11, CDH4, SORBS3, EVL, JAM3, ITGB4, TMEM8B, LAMA3, GTF2F1, TSC1, NRAP, CTNNA1, FSCN1, COL16A1, GNAI2, JUP, ACTN2, LAYN, AMIGO2, SRC, MAP4K2, CNTN1, CDH8, ATP1A3, EPB41L2, SPEG, ADRA1B, SYK, CADM2, ALOX15B, CX3CL1, MYH10, DSC1, MAPK11, ACTC1, CRB3, ITGA2, BAIAP2, PCDH1, SLIT2, SGCE, GNAI1, PIK3CB, YWHAH, ICAM2, CD274, NFASC, SDC3, SIRPA, GRB7, FLNC, NRXN2, SLC30A3, RHOF, ICAM5, CD209, ACTG2, NEGR1, NF1, ADAM23, KCNH2, CERCAM, NRTN, PPP2R2C, CDK8, FYB1, AMIGO1, GAMT, NLGN3, SKAP2, TIAL1, LDLRAP1, AKT3, STX4, PECAM1, MADCAM1, ITGA9, CD86
HALLMARK_APICAL_JUNCTION_2	ACTN1, CLDN7, CTNND1, LIMA1, VCL, SHROOM2, NECTIN2, CLDN14, THY1, VASP, ITGB1, ZYX, ACTN4, B4GALT1, NEXN, CDH6, LAMB3, IRS1, CLDN8, CLDN15, THBS3, NECTIN4, CDH11, RASA1, AKT2, RSU1, ICAM1, CLDN18, LAMC2, CD99, TGFBI, INSIG1, PFN1, CNN2, TAOK2, MDK, INPPL1, CLDN6, ARPC2, PBX2, MAPK14, PTEN, CALB2, TSPAN4, VCAN, MYL9, DMP1, CDSN, MAPK13, MYL12B, RAC2, FBN1, CD34, ICAM4, MSN, TRAF1, ITGA10, ARHGEF6, ACTG1, MVD, PDZD3, ADAM9, KRT31, NLGN2, PARVA, CRAT, ADAMTS5, AMH, EGFR, CDH15, SHC1, MPZL2, WNK4, PIK3R3, PARD6G, COL9A1, MAP3K20, BMP1, MMP2, VWF, MYH9, VCAM1, DHX16, PLCG1, IKBKG, DSC3, ACTB, TUBG1, HRAS, MMP9, TNFRSF11B, PKD1, CD276, RRAS, CAP1, EXOC4, ACTA1, VAV2, SYMPK, TRO, CLDN5, MPZL1, WASL
HALLMARK_APICAL_SURFACE	B4GALT1, RHCG, MAL, LYPD3, PKHD1, ATP6V0A4, CRYBG1, SHROOM2, SRPX, MDGA1, TMEM8B, THY1, PCSK9, EPHB4, DCBLD2, GHRL, LYN, GAS1, FLOT2, PLAUR, AKAP7, ATP8B1, EFNA5, SLC34A3, APP, GSTM3, HSPB1, SLC2A4, IL2RB, RTN4RL1, NCOA6, SULF2, ADAM10, BRCA1, GATA3, AFAP1L2, IL2RG, CD160, ADIPOR2, SLC22A12, NTNG1, SCUBE1, CX3CL1, CROCC
HALLMARK_APICAL_SURFACE_1	RHCG, MAL, LYPD3, MDGA1, TMEM8B, GHRL, LYN, AKAP7, EFNA5, APP, GSTM3, SLC2A4, IL2RB, RTN4RL1, IL2RG, ADIPOR2, SCUBE1, CX3CL1, CROCC
HALLMARK_APICAL_SURFACE_2	B4GALT1, PKHD1, ATP6V0A4, CRYBG1, SHROOM2, SRPX, THY1, PCSK9, EPHB4, DCBLD2, GAS1, FLOT2, PLAUR, ATP8B1, SLC34A3, HSPB1, NCOA6, SULF2, ADAM10, BRCA1, GATA3, AFAP1L2, CD160, SLC22A12, NTNG1
HALLMARK_HEDGEHOG_SIGNALING	SHH, PTCH1, NRCAM, NRP1, SCG2, AMOT, UNC5C, ADGRG1, HEY1, GLI1, THY1, SLIT1, CDK6, HEY2, NRP2, TLE3, TLE1, L1CAM, PLG, NKX6-1, NF1, RASA1, ETS2, RTN1, CRMP1, MYH9, VEGFA, CELSR1, CNTFR, ACHE, PML, CDK5R1, VLDLR, OPHN1, LDB1, DPYSL2
HALLMARK_HEDGEHOG_SIGNALING_1	SHH, PTCH1, SCG2, AMOT, UNC5C, ADGRG1, SLIT1, HEY2, TLE3, L1CAM, PLG, NF1, ETS2, RTN1, CRMP1, CNTFR, CDK5R1, VLDLR, OPHN1, LDB1, DPYSL2
HALLMARK_HEDGEHOG_SIGNALING_2	NRCAM, NRP1, HEY1, GLI1, THY1, CDK6, NRP2, TLE1, NKX6-1, RASA1, MYH9, VEGFA, CELSR1, ACHE, PML
HALLMARK_COMPLEMENT	C2, C1S, CFB, C1R, SERPINE1, MMP14, SERPING1, CTSL, F5, MMP13, F7, CTSS, LGMN, PLG, C1QA, CASP1, GZMA, ADAM9, CALM3, C1QC, TIMP1, DPP4, KLK1, KLKB1, CD59, CR2, MMP15, LAP3, SPOCK2, F10, CTSB, SERPINA1, CTSO, CD40LG, CBLB, PDP1, C4BPB, PLEK, GP9, PLAUR, C3, F2, CASP4, STX4, CTSC, USP15, CR1, DUSP6, SERPINB2, GPD2, CFH, FN1, CD36, CA2, PSMB9, APOBEC3G, FCN1, GZMK, PDGFB, CLU, CASP10, LRP1, CTSD, S100A9, WAS, BRPF3, PLAT, CDA, MT3, CASP7, PRSS36, PFN1, GZMB, RNF4, ZEB1, CASP5, IRF1, CPQ, CDK5R1, ATOX1, PIK3CA, TMPRSS6, CPM, RCE1, CALM1, DOCK9, KYNU, RASGRP1, USP14, LCP2, GP1BA, KIF2A, GNB4, LCK, OLR1, PREP, MSRB1, LTA4H, ZFPM2, LYN, ACTN2, SIRT6, APOC1, PRKCD, ITGAM, DGKH, LTF, MAFF, KCNIP2, PCLO, DOCK10, SH2B3, RABIF, SRC, HPCAL4, CD46, PRDM4, GNAI3, C9, PPP2CB, IRF2, FYN, JAK2, PLA2G4A, PRCP, USP8, RHOG, L3MBTL4, LAMP2, PIM1, CXCL1, F3, GNAI2, CASP9, XPNPEP1, PLSCR1, IRF7, CD55, HSPA5, GNB2, DYRK2, PLA2G7, S100A12, GRB2, PHEX, GNGT2, DOCK4, MMP12, KCNIP3, FDX1, TIMP2, MMP8, FCER1G, RBSN, ANXA5, CTSV, GCA, EHD1, PRSS3, COL4A2, CSRP1, PIK3R5, SERPINC1, ANG, APOBEC3F, GATA3, DUSP5, CASP3, USP16, CP, PSEN1, LIPA, PCSK9, DGKG, GNG2, ME1, GMFB, SCG3, PPP4C, CCL5, CTSH, F8, APOA4, IL6, AKAP10, ERAP2, VCPIP1, HSPA1A, RAF1, NOTCH4, ADRA2B, CEBPB, HNF4A, LGALS3, TNFAIP3, CDH13, ITIH1, TFPI2, PIK3CG, S100A13
HALLMARK_COMPLEMENT_1	C1S, SERPING1, F5, F7, CTSS, LGMN, PLG, C1QA, GZMA, CALM3, C1QC, KLKB1, CD59, CR2, LAP3, SPOCK2, F10, CD40LG, PDP1, PLEK, C3, F2, STX4, CR1, GPD2, CA2, APOBEC3G, FCN1, GZMK, CLU, LRP1, CTSD, WAS, MT3, PRSS36, GZMB, CASP5, CPQ, CDK5R1, ATOX1, TMPRSS6, CPM, CALM1, DOCK9, RASGRP1, USP14, KIF2A, LCK, OLR1, MSRB1, LTA4H, ZFPM2, LYN, ACTN2, APOC1, PRKCD, ITGAM, LTF, KCNIP2, PCLO, DOCK10, SRC, HPCAL4, PPP2CB, IRF2, JAK2, PRCP, RHOG, L3MBTL4, LAMP2, GNAI2, CASP9, XPNPEP1, CD55, PLA2G7, GRB2, PHEX, GNGT2, DOCK4, KCNIP3, TIMP2, RBSN, CTSV, GCA, EHD1, PRSS3, CSRP1, PIK3R5, APOBEC3F, CP, PSEN1, LIPA, GNG2, ME1, GMFB, SCG3, CCL5, CTSH, F8, APOA4, AKAP10, VCPIP1, ADRA2B, HNF4A, CDH13, TFPI2, S100A13
HALLMARK_COMPLEMENT_2	C2, CFB, C1R, SERPINE1, MMP14, CTSL, MMP13, CASP1, ADAM9, TIMP1, DPP4, KLK1, MMP15, CTSB, SERPINA1, CTSO, CBLB, C4BPB, GP9, PLAUR, CASP4, CTSC, USP15, DUSP6, SERPINB2, CFH, FN1, CD36, PSMB9, PDGFB, CASP10, S100A9, BRPF3, PLAT, CDA, CASP7, PFN1, RNF4, ZEB1, IRF1, PIK3CA, RCE1, KYNU, LCP2, GP1BA, GNB4, PREP, SIRT6, DGKH, MAFF, SH2B3, RABIF, CD46, PRDM4, GNAI3, C9, FYN, PLA2G4A, USP8, PIM1, CXCL1, F3, PLSCR1, IRF7, HSPA5, GNB2, DYRK2, S100A12, MMP12, FDX1, MMP8, FCER1G, ANXA5, COL4A2, SERPINC1, ANG, GATA3, DUSP5, CASP3, USP16, PCSK9, DGKG, PPP4C, IL6, ERAP2, HSPA1A, RAF1, NOTCH4, CEBPB, LGALS3, TNFAIP3, ITIH1, PIK3CG
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	ATF4, HERPUD1, PARN, EXOSC4, HSP90B1, XBP1, EXOSC9, HSPA5, ATF3, EXOSC1, EXOSC5, ASNS, ARFGAP1, WFS1, SRPRB, DNAJB9, TSPYL2, NFYA, CALR, KHSRP, DNAJC3, EXOSC2, NOP14, ATF6, HYOU1, RRP9, NOP56, CXXC1, IGFBP1, CNOT4, DCP2, PDIA6, ATP6V0D1, PREB, SEC31A, GOSR2, SERP1, NFYB, NHP2, DCTN1, SLC7A5, SSR1, EDEM1, EDC4, EIF2AK3, MTHFD2, SRPRA, NOLC1, ERN1, FKBP14, ZBTB17, WIPI1, YIF1A, CCL2, DKC1, EIF4EBP1, EIF4A1, EIF2S1, TATDN2, XPOT, LSM4, CHAC1, STC2, PDIA5, NABP1, LSM1, SDAD1, EIF4A2, EIF4E, IARS1, DDX10, GEMIN4, TARS1, ALDH18A1, DDIT4, HSPA9, SEC11A, EIF4A3, POP4, ERO1A, CEBPG, BAG3, KDELR3, CEBPB, CNOT2, SHC1, SPCS3, H2AX, SLC1A4, RPS14, NPM1, CNOT6, CKS1B, PSAT1, EIF4G1, YWHAZ, SLC30A5, MTREX, KIF5B, DCP1A, IFIT1, IMP3, SPCS1, DNAJA4, VEGFA, TTC37, TUBB2A, FUS, EXOSC10, EEF2, EXOC2, PAIP1, BANF1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE_1	HERPUD1, EXOSC1, EXOSC5, WFS1, DNAJB9, TSPYL2, ATP6V0D1, SERP1, NFYB, NHP2, DCTN1, NOLC1, YIF1A, CHAC1, EIF4A2, EIF4E, BAG3, SLC1A4, PSAT1, YWHAZ, KIF5B, IFIT1, IMP3, SPCS1, DNAJA4, TUBB2A, EXOC2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE_2	ATF4, PARN, EXOSC4, HSP90B1, XBP1, EXOSC9, HSPA5, ATF3, ASNS, ARFGAP1, SRPRB, NFYA, CALR, KHSRP, DNAJC3, EXOSC2, NOP14, ATF6, HYOU1, RRP9, NOP56, CXXC1, IGFBP1, CNOT4, DCP2, PDIA6, PREB, SEC31A, GOSR2, SLC7A5, SSR1, EDEM1, EDC4, EIF2AK3, MTHFD2, SRPRA, ERN1, FKBP14, ZBTB17, WIPI1, CCL2, DKC1, EIF4EBP1, EIF4A1, EIF2S1, TATDN2, XPOT, LSM4, STC2, PDIA5, NABP1, LSM1, SDAD1, IARS1, DDX10, GEMIN4, TARS1, ALDH18A1, DDIT4, HSPA9, SEC11A, EIF4A3, POP4, ERO1A, CEBPG, KDELR3, CEBPB, CNOT2, SHC1, SPCS3, H2AX, RPS14, NPM1, CNOT6, CKS1B, EIF4G1, SLC30A5, MTREX, DCP1A, VEGFA, TTC37, FUS, EXOSC10, EEF2, PAIP1, BANF1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	MAPK8, PIK3R3, GRB2, NFKBIB, MAP2K6, MAPK9, AKT1, MAPK1, PLCG1, TRIB3, GSK3B, MAP2K3, CDKN1A, RAC1, RIPK1, AKT1S1, ACTR2, PRKAR2A, YWHAB, HRAS, PDK1, PIKFYVE, TBK1, ACTR3, E2F1, MYD88, ITPR2, SQSTM1, RPS6KA1, PTPN11, MAPKAP1, PLCB1, RAF1, CAMK4, RPTOR, CFL1, CDK4, TRAF2, GNGT1, UBE2N, ADCY2, CDKN1B, VAV3, FGF6, ECSIT, RALB, ARF1, MKNK1, CDK1, PTEN, ARHGDIA, GRK2, FGF17, DDIT3, IRAK4, TIAM1, CDK2, SFN, PRKCB, GNA14, EIF4E, CLTC, TSC2, FGF22, PPP1CA, DUSP3, HSP90B1, IL4, STAT2, SLA, EGFR, PLA2G12A, MAPK10, CALR, THEM4, RIT1, MKNK2, PPP2R1B, CAB39L, ARPC3, PITX2, NCK1, IL2RG, PFN1, FASLG, NOD1, DAPP1, UBE2D3, CAB39, AP2M1, MAP3K7, PRKAG1, CSNK2B, PRKAA2, ATF1, SLC2A1, PIN1, TNFRSF1A, LCK, RPS6KA3, NGF, CXCR4, ACACA, SMAD2, PAK4
HALLMARK_PI3K_AKT_MTOR_SIGNALING_1	MAPK8, GRB2, NFKBIB, MAP2K6, MAPK9, MAPK1, YWHAB, SQSTM1, PTPN11, PLCB1, CAMK4, RPTOR, TRAF2, GNGT1, ADCY2, CDKN1B, ECSIT, RALB, MKNK1, GRK2, FGF17, DDIT3, TIAM1, SFN, PRKCB, GNA14, EIF4E, CLTC, FGF22, DUSP3, STAT2, SLA, PLA2G12A, MAPK10, THEM4, PPP2R1B, CAB39L, ARPC3, PITX2, IL2RG, FASLG, DAPP1, CAB39, PRKAA2, LCK, NGF, ACACA
HALLMARK_PI3K_AKT_MTOR_SIGNALING_2	PIK3R3, AKT1, PLCG1, TRIB3, GSK3B, MAP2K3, CDKN1A, RAC1, RIPK1, AKT1S1, ACTR2, PRKAR2A, HRAS, PDK1, PIKFYVE, TBK1, ACTR3, E2F1, MYD88, ITPR2, RPS6KA1, MAPKAP1, RAF1, CFL1, CDK4, UBE2N, VAV3, FGF6, ARF1, CDK1, PTEN, ARHGDIA, IRAK4, CDK2, TSC2, PPP1CA, HSP90B1, IL4, EGFR, CALR, RIT1, MKNK2, NCK1, PFN1, NOD1, UBE2D3, AP2M1, MAP3K7, PRKAG1, CSNK2B, ATF1, SLC2A1, PIN1, TNFRSF1A, RPS6KA3, CXCR4, SMAD2, PAK4
