Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
GLSS-MD-0023-R1	14	104800200	104877106	110	-0.032397
GLSS-MD-0023-R1	14	104880529	104889344	19	0.202847
GLSS-MD-0023-R1	14	104890388	104949875	53	-0.102701
GLSS-MD-0023-R1	14	104951558	105108022	117	0.038686
GLSS-MD-0023-R1	14	105122086	105147285	30	0.330319
GLSS-MD-0023-R1	14	105162462	105309966	91	0.241196
GLSS-MD-0023-R1	14	105310163	105479655	210	0.000142
GLSS-MD-0023-R1	14	105480025	105499073	45	0.320195
GLSS-MD-0023-R1	14	105500009	105599946	129	0.032276
GLSS-MD-0023-R1	14	105600995	105683297	68	-0.044749
GLSS-MD-0023-R1	14	105752981	106019014	38	0.098401
GLSS-MD-0023-R1	14	106081351	106299566	249	-0.125435
GLSS-MD-0023-R1	14	106300571	106329453	85	-0.202212
GLSS-MD-0023-R1	14	106330117	106349982	45	-0.149442
GLSS-MD-0023-R1	14	106350025	106518191	396	-0.309619
GLSS-MD-0023-R1	14	106570056	106709253	330	0.414179
GLSS-MD-0023-R1	14	106717441	106768089	38	0.564603
GLSS-MD-0023-R1	14	106780817	106805212	61	-0.265383
GLSS-MD-0023-R1	14	106809130	106821514	14	-0.237878
GLSS-MD-0023-R1	14	106821553	106821791	12	-0.237878
GLSS-MD-0023-R1	14	106821925	106930029	133	-0.069816
GLSS-MD-0023-R1	14	106930219	106939783	67	0.018225
GLSS-MD-0023-R1	14	106941321	106999829	178	-0.152352
GLSS-MD-0023-R1	14	106999984	107009425	57	-0.243103
GLSS-MD-0023-R1	14	107009949	107019878	103	-0.119697
GLSS-MD-0023-R1	14	107020986	107039533	90	0.101914
GLSS-MD-0023-R1	14	107040562	107137412	48	-0.225277
GLSS-MD-0023-R1	14	107148742	107170005	241	0.073701
GLSS-MD-0023-R1	14	107170524	107175403	76	0.193802
GLSS-MD-0023-R1	14	107209226	107268223	7	-0.018746
GLSS-MD-0023-R1	15	20009502	20148163	20	-0.019634
GLSS-MD-0023-R1	15	20172726	20448056	174	-0.540925
GLSS-MD-0023-R1	15	20449267	22044824	1062	-0.835754
GLSS-MD-0023-R1	15	22313361	22589767	569	-0.647422
GLSS-MD-0023-R1	15	22681135	22689199	16	0.39364
GLSS-MD-0023-R1	15	22766821	22779976	21	-0.143949
GLSS-MD-0023-R1	15	22780739	22889974	126	-0.000827
GLSS-MD-0023-R1	15	22891783	22929905	73	0.106334
GLSS-MD-0023-R1	15	22930067	22999878	86	0.009644
GLSS-MD-0023-R1	15	23000272	23029778	58	0.115712
GLSS-MD-0023-R1	15	23030563	23037520	13	0.330628
GLSS-MD-0023-R1	15	23040028	23799657	264	0.010753
GLSS-MD-0023-R1	15	23800263	23818212	14	0.326298
GLSS-MD-0023-R1	15	23820050	23919993	59	0.050184
GLSS-MD-0023-R1	15	23920534	24129888	187	-0.081647
GLSS-MD-0023-R1	15	24130409	24217771	175	0.065287
GLSS-MD-0023-R1	15	24223744	24270047	58	-0.124011
GLSS-MD-0023-R1	15	24270328	24309609	70	0.032717
GLSS-MD-0023-R1	15	24310072	24339754	67	-0.132952
GLSS-MD-0023-R1	15	24350361	24409361	110	0.007587
GLSS-MD-0023-R1	15	24410337	24420297	53	-0.165498
GLSS-MD-0023-R1	15	24420819	24589682	388	-0.022224
GLSS-MD-0023-R1	15	24590168	24669745	412	-0.073931
GLSS-MD-0023-R1	15	24670139	24727994	41	-0.852321
GLSS-MD-0023-R1	15	24729969	24819858	338	-0.058472
GLSS-MD-0023-R1	15	24820042	24875435	46	0.033888
GLSS-MD-0023-R1	15	24930918	25099351	255	-0.095125
GLSS-MD-0023-R1	15	25100425	25129734	39	0.008497
GLSS-MD-0023-R1	15	25131049	25505768	185	-0.113725
GLSS-MD-0023-R1	15	25526817	25636018	64	0.048357
GLSS-MD-0023-R1	15	25641118	25687959	35	0.157992
GLSS-MD-0023-R1	15	25706953	25968061	273	-0.003501
GLSS-MD-0023-R1	15	25972082	26059687	159	-0.068176
GLSS-MD-0023-R1	15	26060060	26229695	244	-0.006154
GLSS-MD-0023-R1	15	26231427	26309476	89	-0.08193
GLSS-MD-0023-R1	15	26311465	26359862	94	0.040104
GLSS-MD-0023-R1	15	26360078	26967447	604	-0.072751
GLSS-MD-0023-R1	15	26976216	27108313	173	-0.046146
GLSS-MD-0023-R1	15	27110022	27498213	315	-0.08715
GLSS-MD-0023-R1	15	27512997	27900096	221	-0.02845
GLSS-MD-0023-R1	15	27900293	28149426	400	-0.092633
GLSS-MD-0023-R1	15	28150038	28179900	58	-0.001316
GLSS-MD-0023-R1	15	28180102	28327906	141	-0.039974
GLSS-MD-0023-R1	15	28419290	29143830	161	0.122007
GLSS-MD-0023-R1	15	29210621	29249993	99	0.026726
GLSS-MD-0023-R1	15	29250734	29259422	20	0.190814
GLSS-MD-0023-R1	15	29261507	29289473	74	0.390434
GLSS-MD-0023-R1	15	29290474	29338980	93	0.209713
GLSS-MD-0023-R1	15	29348457	29998521	365	-0.078971
GLSS-MD-0023-R1	15	30001697	30088636	49	0.126279
GLSS-MD-0023-R1	15	30091011	30119593	25	0.310004
GLSS-MD-0023-R1	15	30120960	30249860	51	0.119692
GLSS-MD-0023-R1	15	30251011	30369769	71	0.231367
GLSS-MD-0023-R1	15	31012106	31270776	165	0.048558
GLSS-MD-0023-R1	15	31273602	31289449	17	0.260116
GLSS-MD-0023-R1	15	31290125	31309490	33	0.019874
GLSS-MD-0023-R1	15	31310534	31469928	198	-0.090074
GLSS-MD-0023-R1	15	31470154	31569104	65	0.049682
GLSS-MD-0023-R1	15	31572833	31621985	63	0.174832
GLSS-MD-0023-R1	15	31625332	31679470	49	-0.032787
GLSS-MD-0023-R1	15	31680016	31689543	16	0.262722
GLSS-MD-0023-R1	15	31690722	31737144	50	0.078042
GLSS-MD-0023-R1	15	31748363	31759975	89	0.033319
GLSS-MD-0023-R1	15	31760170	32158205	168	-0.056868
GLSS-MD-0023-R1	15	32160535	32168760	10	0.255683
GLSS-MD-0023-R1	15	32211686	32347958	89	0.005687
GLSS-MD-0023-R1	15	32349964	32437751	32	-0.13979
GLSS-MD-0023-R1	15	32936148	33059152	62	0.009218
GLSS-MD-0023-R1	15	33060040	33118446	105	-0.086507
GLSS-MD-0023-R1	15	33120700	33888698	581	-0.00671
GLSS-MD-0023-R1	15	33889812	34139292	337	-0.084054
GLSS-MD-0023-R1	15	34140735	34268616	71	0.044534
GLSS-MD-0023-R1	15	34271436	34439926	171	0.12725
GLSS-MD-0023-R1	15	34441613	34488969	99	0.035248
GLSS-MD-0023-R1	15	34492290	34529776	62	0.268378
GLSS-MD-0023-R1	15	34531829	34609979	96	0.021467
GLSS-MD-0023-R1	15	34610964	34629167	64	0.205793
GLSS-MD-0023-R1	15	34630397	34639376	34	0.443067
GLSS-MD-0023-R1	15	34641079	34668709	53	0.140198
GLSS-MD-0023-R1	15	34730023	34742215	85	0.242904
GLSS-MD-0023-R1	15	34742692	34989851	355	0.091122
GLSS-MD-0023-R1	15	34990258	35137551	201	-0.004781
GLSS-MD-0023-R1	15	35141243	35288699	37	0.159167
GLSS-MD-0023-R1	15	35322486	35739486	177	0.043172
GLSS-MD-0023-R1	15	35740023	36059603	195	0.139134
GLSS-MD-0023-R1	15	36060273	36159961	96	0.028067
GLSS-MD-0023-R1	15	36162766	36169790	23	-0.20385
GLSS-MD-0023-R1	15	36173207	36869807	639	0.038928
GLSS-MD-0023-R1	15	36870194	37439450	173	0.137971
GLSS-MD-0023-R1	15	37441252	37469243	23	-0.024551
GLSS-MD-0023-R1	15	37470308	37489572	22	0.209394
GLSS-MD-0023-R1	15	37492005	37888008	389	0.02891
GLSS-MD-0023-R1	15	37890609	37960209	91	0.10171
GLSS-MD-0023-R1	15	37962405	38308541	138	-0.042934
GLSS-MD-0023-R1	15	38310058	38496624	107	0.127073
GLSS-MD-0023-R1	15	38510456	38538905	60	0.23104
GLSS-MD-0023-R1	15	38545725	38558974	32	0.391346
GLSS-MD-0023-R1	15	38561031	38649734	206	0.202787
GLSS-MD-0023-R1	15	38650943	38781312	101	0.15218
GLSS-MD-0023-R1	15	38784482	38999394	177	0.023165
GLSS-MD-0023-R1	15	39000074	39189692	304	-0.075569
GLSS-MD-0023-R1	15	39191412	39278940	225	0.044724
GLSS-MD-0023-R1	15	39280103	39309815	71	-0.085408
GLSS-MD-0023-R1	15	39311550	40209789	271	0.016528
GLSS-MD-0023-R1	15	40210169	40229247	16	0.356894
GLSS-MD-0023-R1	15	40230272	40298068	83	0.098715
GLSS-MD-0023-R1	15	40300214	40408729	78	0.22364
GLSS-MD-0023-R1	15	40410840	40449993	72	0.019009
GLSS-MD-0023-R1	15	40451588	40520713	53	0.207774
GLSS-MD-0023-R1	15	40536198	40600198	53	-0.002204
GLSS-MD-0023-R1	15	40672831	40672847	4	0.391848
GLSS-MD-0023-R1	15	40687024	41416276	114	0.074551
GLSS-MD-0023-R1	15	41424504	41469772	32	-0.031885
GLSS-MD-0023-R1	15	41470694	41539985	88	0.095743
GLSS-MD-0023-R1	15	41545613	41829230	70	0.050922
GLSS-MD-0023-R1	15	41830251	41986989	137	0.209428
GLSS-MD-0023-R1	15	41993666	42129373	81	0.136145
GLSS-MD-0023-R1	15	42132200	42194863	56	-0.100828
GLSS-MD-0023-R1	15	42204694	42269833	38	0.184054
GLSS-MD-0023-R1	15	42270730	42399642	69	-0.082458
GLSS-MD-0023-R1	15	42400555	42409999	42	0.139894
GLSS-MD-0023-R1	15	42410702	42725684	51	0.005474
GLSS-MD-0023-R1	15	42751538	42779123	18	0.215412
GLSS-MD-0023-R1	15	42784045	42789525	10	0.554476
GLSS-MD-0023-R1	15	42790529	42828747	53	0.124531
GLSS-MD-0023-R1	15	42831697	42877863	46	0.245854
GLSS-MD-0023-R1	15	42881039	42988412	65	0.06776
GLSS-MD-0023-R1	15	42991299	43237203	174	0.123322
GLSS-MD-0023-R1	15	43239613	43357406	56	0.041306
GLSS-MD-0023-R1	15	43371759	43479363	44	0.211892
GLSS-MD-0023-R1	15	43481299	43619560	68	-0.024001
GLSS-MD-0023-R1	15	43620443	43629431	10	0.317885
GLSS-MD-0023-R1	15	43630884	43719567	98	0.08791
GLSS-MD-0023-R1	15	43720197	44069069	144	0.177951
GLSS-MD-0023-R1	15	44070029	44098173	24	0.43023
GLSS-MD-0023-R1	15	44100282	44129593	32	0.254943
GLSS-MD-0023-R1	15	44130848	44316533	107	0.107602
GLSS-MD-0023-R1	15	44328112	45008414	104	0.192481
GLSS-MD-0023-R1	15	45009765	45028351	28	0.390048
GLSS-MD-0023-R1	15	45040512	45057437	26	0.030866
GLSS-MD-0023-R1	15	45060560	45089718	43	0.140321
GLSS-MD-0023-R1	15	45090907	45449789	78	-0.064264
GLSS-MD-0023-R1	15	45450323	45478583	35	0.048685
GLSS-MD-0023-R1	15	45480316	45498365	18	0.364968
GLSS-MD-0023-R1	15	45500047	45539847	144	-0.138815
GLSS-MD-0023-R1	15	45540360	45659095	95	0.139798
GLSS-MD-0023-R1	15	45660758	45669094	14	0.447816
GLSS-MD-0023-R1	15	45670316	45698793	37	0.242591
GLSS-MD-0023-R1	15	45701597	45949254	100	0.109885
GLSS-MD-0023-R1	15	45949886	46136823	193	-0.04562
GLSS-MD-0023-R1	15	46139843	46199890	67	-0.059738
GLSS-MD-0023-R1	15	46200516	46629039	586	0.004663
GLSS-MD-0023-R1	15	46632485	46771391	63	0.121662
GLSS-MD-0023-R1	15	46773566	47007529	311	0.057473
GLSS-MD-0023-R1	15	47010402	47019664	17	0.224958
GLSS-MD-0023-R1	15	47022266	47087831	38	-0.012084
GLSS-MD-0023-R1	15	47162727	47559691	147	0.105367
GLSS-MD-0023-R1	15	47563117	48608083	702	0.003162
GLSS-MD-0023-R1	15	48614171	48659554	61	0.147348
GLSS-MD-0023-R1	15	48660225	48727965	40	0.037349
GLSS-MD-0023-R1	15	48745698	49504946	121	0.149923
GLSS-MD-0023-R1	15	49508572	50119971	572	0.000635
GLSS-MD-0023-R1	15	50120490	50178422	88	-0.082602
GLSS-MD-0023-R1	15	50181117	50709127	372	-0.024795
GLSS-MD-0023-R1	15	50710116	50809426	76	0.173329
GLSS-MD-0023-R1	15	50810157	50839272	64	0.010591
GLSS-MD-0023-R1	15	50840057	50948476	146	0.128429
GLSS-MD-0023-R1	15	50950141	50988361	65	0.214818
GLSS-MD-0023-R1	15	50990289	51049524	109	0.080851
GLSS-MD-0023-R1	15	51051033	51058470	15	0.334179
GLSS-MD-0023-R1	15	51070415	51109640	40	-0.028231
GLSS-MD-0023-R1	15	51110404	51149249	66	0.183039
GLSS-MD-0023-R1	15	51150151	51168948	18	-0.098594
GLSS-MD-0023-R1	15	51171108	51229808	38	0.184443
GLSS-MD-0023-R1	15	51230965	51377652	61	0.067023
GLSS-MD-0023-R1	15	51384231	51658631	150	0.115518
GLSS-MD-0023-R1	15	51662629	51779716	81	0.032534
GLSS-MD-0023-R1	15	51780722	51979813	270	0.119583
GLSS-MD-0023-R1	15	51980311	52016808	52	0.029707
GLSS-MD-0023-R1	15	52020999	52068874	75	0.21674
GLSS-MD-0023-R1	15	52070650	52109989	59	0.052396
GLSS-MD-0023-R1	15	52110478	52139005	41	0.159864
GLSS-MD-0023-R1	15	52140231	52159391	34	-0.049891
GLSS-MD-0023-R1	15	52160109	52259870	153	0.134171
GLSS-MD-0023-R1	15	52260104	52273625	23	0.307212
GLSS-MD-0023-R1	15	52283345	52592055	66	0.029968
GLSS-MD-0023-R1	15	52850978	52976474	97	0.080587
GLSS-MD-0023-R1	15	52981874	53207748	179	-0.00894
GLSS-MD-0023-R1	15	53209805	53249742	36	-0.121127
GLSS-MD-0023-R1	15	53250037	56528440	1539	-0.002473
GLSS-MD-0023-R1	15	56531221	56538562	7	0.434391
GLSS-MD-0023-R1	15	56540909	56639683	137	0.022168
GLSS-MD-0023-R1	15	56640152	56764328	112	0.100025
GLSS-MD-0023-R1	15	56767126	56919677	170	0.011734
GLSS-MD-0023-R1	15	56920094	57019841	77	0.128243
GLSS-MD-0023-R1	15	57020862	57029988	9	0.436478
GLSS-MD-0023-R1	15	57031562	57109533	52	0.036632
GLSS-MD-0023-R1	15	57110853	57409449	255	0.257783
GLSS-MD-0023-R1	15	57410217	57489503	73	0.302188
GLSS-MD-0023-R1	15	57490290	57549515	67	0.420547
GLSS-MD-0023-R1	15	57550964	57589228	50	0.207058
GLSS-MD-0023-R1	15	57594066	57659991	62	0.035115
GLSS-MD-0023-R1	15	57660948	57698009	65	0.126221
GLSS-MD-0023-R1	15	57701712	58018113	223	0.027375
GLSS-MD-0023-R1	15	58030038	58261595	211	-0.081534
GLSS-MD-0023-R1	15	58282988	58633571	278	-0.040462
GLSS-MD-0023-R1	15	58658794	58800141	158	-0.073522
GLSS-MD-0023-R1	15	58800924	59269359	94	0.030324
GLSS-MD-0023-R1	15	59271375	59288419	20	0.327445
GLSS-MD-0023-R1	15	59290652	59396260	148	0.093821
GLSS-MD-0023-R1	15	59401273	59936390	433	0.028092
GLSS-MD-0023-R1	15	59938808	59993842	147	0.162601
GLSS-MD-0023-R1	15	59995885	60109923	186	-0.116306
GLSS-MD-0023-R1	15	60110249	60119992	47	0.115435
GLSS-MD-0023-R1	15	60120360	60359700	154	-0.091321
GLSS-MD-0023-R1	15	60360244	60638639	177	0.037678
GLSS-MD-0023-R1	15	60640228	60675230	34	0.178935
GLSS-MD-0023-R1	15	60682220	60689995	9	0.624578
GLSS-MD-0023-R1	15	60690895	60715248	17	0.310779
GLSS-MD-0023-R1	15	60720488	60818785	54	0.086738
GLSS-MD-0023-R1	15	60820809	61049655	144	0.033344
GLSS-MD-0023-R1	15	61052721	61138459	101	-0.083709
GLSS-MD-0023-R1	15	61139680	61294826	138	0.043965
GLSS-MD-0023-R1	15	61315169	61399892	102	-0.076706
GLSS-MD-0023-R1	15	61401327	61659933	129	-0.011182
GLSS-MD-0023-R1	15	61661390	61669842	11	-0.226374
GLSS-MD-0023-R1	15	61670017	61799329	162	0.014022
GLSS-MD-0023-R1	15	61801191	61939189	214	-0.074243
GLSS-MD-0023-R1	15	61941967	62089189	183	-0.012631
GLSS-MD-0023-R1	15	62092819	62135922	58	-0.047145
GLSS-MD-0023-R1	15	62141615	62419932	129	0.075658
GLSS-MD-0023-R1	15	62420134	62574004	85	-0.094913
GLSS-MD-0023-R1	15	62665284	62829738	196	0.053667
GLSS-MD-0023-R1	15	62830704	62951029	78	0.115403
GLSS-MD-0023-R1	15	62959101	63179549	216	0.028885
GLSS-MD-0023-R1	15	63181009	63236592	45	0.144708
GLSS-MD-0023-R1	15	63243866	63329676	122	-0.0249
GLSS-MD-0023-R1	15	63331509	63388274	80	0.122407
GLSS-MD-0023-R1	15	63389834	63399793	58	0.03062
GLSS-MD-0023-R1	15	63400345	63588662	138	0.211686
GLSS-MD-0023-R1	15	63590993	63748981	99	0.156387
GLSS-MD-0023-R1	15	63750430	63789952	57	0.262759
GLSS-MD-0023-R1	15	63790642	63798223	15	0.474043
GLSS-MD-0023-R1	15	63800013	63909577	79	0.158562
GLSS-MD-0023-R1	15	63910372	64118863	166	0.054741
GLSS-MD-0023-R1	15	64120646	64129923	20	0.295566
GLSS-MD-0023-R1	15	64130119	64358722	189	-0.029597
GLSS-MD-0023-R1	15	64361441	64379865	25	0.231593
GLSS-MD-0023-R1	15	64380515	64398539	16	0.470145
GLSS-MD-0023-R1	15	64401534	64439694	35	0.191863
GLSS-MD-0023-R1	15	64440424	64459604	18	0.435636
GLSS-MD-0023-R1	15	64460028	64638559	132	0.084508
GLSS-MD-0023-R1	15	64641261	64821498	120	0.175686
GLSS-MD-0023-R1	15	64825036	64979382	84	0.09176
GLSS-MD-0023-R1	15	64983249	64998248	16	0.360724
GLSS-MD-0023-R1	15	65002225	65109845	68	0.073326
GLSS-MD-0023-R1	15	65110034	65199469	98	0.191909
GLSS-MD-0023-R1	15	65202959	65228862	34	-0.0049
GLSS-MD-0023-R1	15	65299876	65480708	41	0.150374
GLSS-MD-0023-R1	15	65493488	65515730	13	-0.091212
GLSS-MD-0023-R1	15	65610151	66178672	57	0.196457
GLSS-MD-0023-R1	15	66181143	66361057	128	0.032136
GLSS-MD-0023-R1	15	66365220	66499886	172	0.078892
GLSS-MD-0023-R1	15	66500964	66509916	24	-0.073502
GLSS-MD-0023-R1	15	66511951	66519534	16	0.206178
GLSS-MD-0023-R1	15	66520258	66539595	68	0.021968
GLSS-MD-0023-R1	15	66540873	66637839	112	0.160161
GLSS-MD-0023-R1	15	66641080	66699222	65	0.197915
GLSS-MD-0023-R1	15	66702104	66779275	81	0.076975
GLSS-MD-0023-R1	15	66783610	66799218	21	0.385884
GLSS-MD-0023-R1	15	66800235	66879176	114	0.103027
GLSS-MD-0023-R1	15	66880097	66909646	38	-0.079536
GLSS-MD-0023-R1	15	66910224	66959100	89	0.116403
GLSS-MD-0023-R1	15	66960452	67396688	443	0.027827
GLSS-MD-0023-R1	15	67409910	67439207	43	0.191613
GLSS-MD-0023-R1	15	67440781	67578955	119	0.004153
GLSS-MD-0023-R1	15	67579981	67798048	165	-0.072414
GLSS-MD-0023-R1	15	67801980	67847317	54	0.182408
GLSS-MD-0023-R1	15	67852405	67959464	49	0.01603
GLSS-MD-0023-R1	15	67960542	68089299	93	-0.103978
GLSS-MD-0023-R1	15	68090700	68127141	56	-0.223243
GLSS-MD-0023-R1	15	68130684	68269047	50	0.037401
GLSS-MD-0023-R1	15	68270096	68298969	35	-0.119837
GLSS-MD-0023-R1	15	68300969	68518304	137	0.059756
GLSS-MD-0023-R1	15	68519855	68553914	36	0.170374
GLSS-MD-0023-R1	15	68564976	68579127	13	0.447726
GLSS-MD-0023-R1	15	68580912	68807223	190	-0.004002
GLSS-MD-0023-R1	15	68811033	68888776	88	0.079323
GLSS-MD-0023-R1	15	68897072	68919858	17	0.330225
GLSS-MD-0023-R1	15	68920144	68933947	12	-0.052273
GLSS-MD-0023-R1	15	68940338	68969736	35	0.134189
GLSS-MD-0023-R1	15	68970119	69257589	61	-0.030075
GLSS-MD-0023-R1	15	69262420	70008789	149	-0.068389
GLSS-MD-0023-R1	15	70010472	70050221	63	-0.029579
GLSS-MD-0023-R1	15	70055061	70069729	23	0.150163
GLSS-MD-0023-R1	15	70071356	70369254	306	-0.097303
GLSS-MD-0023-R1	15	70370983	70409637	24	0.16236
GLSS-MD-0023-R1	15	70410188	70727071	232	0.0176
GLSS-MD-0023-R1	15	70736068	70739822	13	-0.253374
GLSS-MD-0023-R1	15	70740653	70749715	32	0.129568
GLSS-MD-0023-R1	15	70750018	70769896	61	-0.006588
GLSS-MD-0023-R1	15	70770766	70789121	58	0.104375
GLSS-MD-0023-R1	15	70790049	70928204	67	0.024436
GLSS-MD-0023-R1	15	70932050	70939320	23	-0.202799
GLSS-MD-0023-R1	15	70943041	71106519	37	0.02655
GLSS-MD-0023-R1	15	71109147	71116978	22	0.152637
GLSS-MD-0023-R1	15	71120492	71129781	9	-0.158023
GLSS-MD-0023-R1	15	71130692	71196193	79	0.20152
GLSS-MD-0023-R1	15	71203231	71669872	222	-0.092974
GLSS-MD-0023-R1	15	71670245	71690008	29	0.100099
GLSS-MD-0023-R1	15	71690883	73612377	644	0.029215
GLSS-MD-0023-R1	15	73616744	73656307	39	-0.271826
GLSS-MD-0023-R1	15	73661687	73669704	21	0.051885
GLSS-MD-0023-R1	15	73670069	73838372	139	-0.087753
GLSS-MD-0023-R1	15	73842261	73918313	59	0.001535
GLSS-MD-0023-R1	15	73921207	73929511	7	0.481696
GLSS-MD-0023-R1	15	73930057	74247896	91	0.023624
GLSS-MD-0023-R1	15	74253601	74299870	29	0.225081
GLSS-MD-0023-R1	15	74301585	75148209	147	0.030744
GLSS-MD-0023-R1	15	75186667	75343942	100	0.131264
GLSS-MD-0023-R1	15	75347561	75409594	84	-0.023019
GLSS-MD-0023-R1	15	75420761	75609507	123	-0.105547
GLSS-MD-0023-R1	15	75610684	75817562	130	0.122205
GLSS-MD-0023-R1	15	75830539	76029320	150	0.230972
GLSS-MD-0023-R1	15	76030221	76068787	101	0.154383
GLSS-MD-0023-R1	15	76072030	76084875	21	-0.125708
GLSS-MD-0023-R1	15	76088802	76210367	64	0.134136
GLSS-MD-0023-R1	15	76220161	76609181	277	-0.009625
GLSS-MD-0023-R1	15	76620088	76639191	16	0.259517
GLSS-MD-0023-R1	15	76642107	76861461	145	-0.077705
GLSS-MD-0023-R1	15	76863540	77179603	249	0.004229
GLSS-MD-0023-R1	15	77180019	77226490	22	0.222199
GLSS-MD-0023-R1	15	77246128	77557628	182	0.068537
GLSS-MD-0023-R1	15	77566836	77789773	128	0.101076
GLSS-MD-0023-R1	15	77792260	77839761	54	0.367364
GLSS-MD-0023-R1	15	77840129	77869917	63	0.238715
GLSS-MD-0023-R1	15	77870371	77877795	29	0.009787
GLSS-MD-0023-R1	15	77880006	77925577	82	0.085352
GLSS-MD-0023-R1	15	77935992	78233147	68	-0.097624
GLSS-MD-0023-R1	15	78284745	78499787	83	0.098649
GLSS-MD-0023-R1	15	78501433	78530166	41	0.235279
GLSS-MD-0023-R1	15	78530940	78619893	96	0.081662
GLSS-MD-0023-R1	15	78620745	78708963	81	-0.109869
GLSS-MD-0023-R1	15	78710157	78727386	28	0.148266
GLSS-MD-0023-R1	15	78730252	78739471	12	0.340136
GLSS-MD-0023-R1	15	78740233	78858400	98	0.151133
GLSS-MD-0023-R1	15	78861918	79089734	388	-0.058605
GLSS-MD-0023-R1	15	79090606	79149313	170	0.005796
GLSS-MD-0023-R1	15	79150671	79211424	17	0.227047
GLSS-MD-0023-R1	15	79248626	79287268	21	0.009117
GLSS-MD-0023-R1	15	79298294	80129742	923	-0.136102
GLSS-MD-0023-R1	15	80130202	80178612	48	-0.007706
GLSS-MD-0023-R1	15	80182050	80199405	36	0.19339
GLSS-MD-0023-R1	15	80200652	80347817	173	0.03951
GLSS-MD-0023-R1	15	80351169	80368898	18	0.572569
GLSS-MD-0023-R1	15	80370631	80399738	28	0.162598
GLSS-MD-0023-R1	15	80400892	80653222	210	-0.02181
GLSS-MD-0023-R1	15	80661339	80747660	117	0.125464
GLSS-MD-0023-R1	15	80750556	80948126	143	-0.0796
GLSS-MD-0023-R1	15	80950125	81168503	284	-0.003569
GLSS-MD-0023-R1	15	81171790	81248905	39	-0.078351
GLSS-MD-0023-R1	15	81252534	81339533	31	0.046556
GLSS-MD-0023-R1	15	81340894	81349867	17	0.286376
GLSS-MD-0023-R1	15	81350243	81896909	283	-0.013116
GLSS-MD-0023-R1	15	81970494	82418543	418	-0.12477
GLSS-MD-0023-R1	15	82420694	83539609	385	0.032844
GLSS-MD-0023-R1	15	83540253	83637249	67	-0.080332
GLSS-MD-0023-R1	15	83641353	83749532	75	0.142917
GLSS-MD-0023-R1	15	83750752	83857434	36	0.03043
GLSS-MD-0023-R1	15	83861757	83878129	12	0.293605
GLSS-MD-0023-R1	15	83888602	84459360	335	-0.018198
GLSS-MD-0023-R1	15	84460223	84549428	87	-0.093982
GLSS-MD-0023-R1	15	84550628	84637350	142	-0.012253
GLSS-MD-0023-R1	15	84643134	84868355	13	-0.150456
GLSS-MD-0023-R1	15	85077738	85313495	90	0.151875
GLSS-MD-0023-R1	15	85318080	85446353	116	0.03139
GLSS-MD-0023-R1	15	85453697	85599365	156	0.156565
GLSS-MD-0023-R1	15	85601346	85839930	80	-0.004774
GLSS-MD-0023-R1	15	85840440	85919233	123	0.131148
GLSS-MD-0023-R1	15	85920725	86348869	104	0.229863
GLSS-MD-0023-R1	15	86351550	86458540	130	0.044977
GLSS-MD-0023-R1	15	86463640	86530490	93	-0.097779
GLSS-MD-0023-R1	15	86534035	86879792	117	-0.010869
GLSS-MD-0023-R1	15	86880178	86988307	126	-0.096183
GLSS-MD-0023-R1	15	86990983	87109679	131	-0.009378
GLSS-MD-0023-R1	15	87110728	87418993	245	-0.059532
GLSS-MD-0023-R1	15	87420164	87468765	49	0.083603
GLSS-MD-0023-R1	15	87470242	88475889	654	-0.005555
GLSS-MD-0023-R1	15	88482253	88719618	171	-0.068033
GLSS-MD-0023-R1	15	88722106	88779114	92	0.025422
GLSS-MD-0023-R1	15	88780014	88808983	42	0.146045
GLSS-MD-0023-R1	15	88810916	89157800	123	-0.084442
GLSS-MD-0023-R1	15	89163527	89242380	42	0.175067
GLSS-MD-0023-R1	15	89257734	89428889	193	-0.114888
GLSS-MD-0023-R1	15	89429826	89439824	39	0.012015
GLSS-MD-0023-R1	15	89440193	89468661	41	0.145897
GLSS-MD-0023-R1	15	89470098	89601590	166	0.007282
GLSS-MD-0023-R1	15	89620189	89649704	33	0.282195
GLSS-MD-0023-R1	15	89661039	89726766	57	0.122076
GLSS-MD-0023-R1	15	89730549	89749519	22	0.270744
GLSS-MD-0023-R1	15	89753349	89869733	140	0.066806
GLSS-MD-0023-R1	15	89871499	89899156	33	0.126894
GLSS-MD-0023-R1	15	89900019	89948936	31	0.292084
GLSS-MD-0023-R1	15	89951742	89989839	62	0.104375
GLSS-MD-0023-R1	15	89990779	90269805	165	0.042081
GLSS-MD-0023-R1	15	90270567	90279938	19	-0.192119
GLSS-MD-0023-R1	15	90280045	90309505	72	0.13174
GLSS-MD-0023-R1	15	90310152	90639725	155	-0.003278
GLSS-MD-0023-R1	15	90641186	90649496	17	0.37107
GLSS-MD-0023-R1	15	90650970	91321435	306	0.115165
GLSS-MD-0023-R1	15	91327243	91407740	77	0.024152
GLSS-MD-0023-R1	15	91418237	91529452	113	0.098339
GLSS-MD-0023-R1	15	91530158	91538920	13	0.389151
GLSS-MD-0023-R1	15	91540013	91579581	31	0.033761
GLSS-MD-0023-R1	15	91580027	91959187	474	-0.106821
