Gene	outputs_absolute	AD20	AD21	AD22	AD23	Camb10	Camb12	Camb13	Camb2	Camb4	Camb7	Camb8	Camb9	H043_4PGF	H043_5VWP	H043_63R6	H043_6F91	H043_BU96	H043_D9MRCY	H043_DSX2	H043_GESMJV	H043_GKS176	H043_LNWEGT	H043_N7LCPV	H043_PWC258	H043_W99H5K	H043_XACH	H043_XG4KY2	H043_ZMHY	HF2829	HF2919	HF2934	HF2998	HF3162	K06	K12	K14	K15	K16	K17	K20	K21	K22	K24	K26	K27	K30	K32	K34	K36	K37	Leeds101	Leeds105	Leeds106	Leeds28	Preston10	Preston16	Preston22	Preston24	Preston27	Preston30	Preston34	Preston36	Preston5	Preston7	R001	R002	R003	R005	R006	R007	R008	R009	R010	R095	R099	R100	R101	R102	R104	R106	R107	R108	R109	R110	R111	R112	R113	s123	s139	s151	s181	s245	s259	s279	s295	s309	s326	s341	s357	s383	s402	Walton10	Walton14	Walton19	Walton2	Walton3	Walton43	Walton46	Walton50	Walton55	Walton59	Walton5	Walton62	Walton63	Walton64	Walton67	Walton71	Walton82	Walton84	Walton8
HLF_01	NA	0.050301813	0.4313346	0.9738956	0.26589596	0.0039525693	0.010460251	0.28247422	0.060165975	0.6927711	0.05858586	0.024590164	0.0	0.5562249	0.63825756	0.846	0.44397464	0.33005893	0.76008064	0.16363636	0.7941788	0.27326733	0.8978723	0.7572614	0.11500975	0.8087954	0.0804829	0.40963855	0.18685831	0.09126984	0.61960787	0.52953154	0.0	0.08134921	0.8970297	0.18473895	0.4255765	0.0020533882	0.08966862	0.14634146	0.1252485	0.0040983604	0.039473683	0.0020242915	0.54651165	0.083657585	0.9236948	0.037037037	0.2808081	0.023529412	0.13389121	0.18689787	0.0019120459	0.0020449897	0.0	0.0020449897	0.0	0.1085595	0.014344262	0.0	0.0041841003	0.0	0.015151516	0.056565657	0.002008032	0.037037037	0.31643003	0.2929293	0.23326571	0.0	0.009689922	0.10650887	0.0	0.1171875	0.1610338	0.0059405942	0.004056795	0.007905139	0.16330644	0.30396476	0.0	0.068	0.12943633	0.1541502	0.14968815	0.035196688	0.5030181	0.0	0.18503937	0.15448852	0.035928145	0.08108108	0.006060606	0.0	0.01984127	0.58502024	0.0	0.007905139	0.25955734	0.059304703	0.14256619	0.007707129	0.19438878	0.041237112	0.021276595	0.0	0.0	0.027833002	0.0	0.0042283298	0.02811245	0.0	0.0	0.0	0.026970955	0.23940678	0.0	0.005769231	0.0059405942	0.010204081	0.2296748
OLF1_01	NA	0.60327196	0.08528785	0.91056913	0.40881765	0.19438878	0.17311609	0.25714287	0.78019804	0.7771318	0.6242424	0.011811024	0.0125	0.34393638	0.8126195	0.72275335	0.8530612	0.92047715	0.90625	0.29942417	0.8397566	0.47379032	0.0867679	0.8359684	0.08477842	0.7629063	0.70178926	0.91518736	0.17519686	0.6007905	0.8141414	0.12974052	0.0020283975	0.7543186	0.8611111	0.43529412	0.3480084	0.7278226	0.082840234	0.27220076	0.15572232	0.2696177	0.27162978	0.012	0.7248996	0.4827586	0.5612648	0.23518164	0.6039604	0.5019608	0.5685885	0.56198347	0.05068226	0.014	0.021653544	0.0137795275	0.0020242915	0.043912176	0.009727626	0.0	0.014227643	0.05697446	0.5743381	0.022494888	0.11462451	0.1812749	0.31622177	0.9491194	0.77843136	0.020449897	0.28996283	0.42626262	0.0121951215	0.01814516	0.19066937	0.00990099	0.016632017	0.04563492	0.00967118	0.12727273	0.0021321962	0.0137795275	0.1237525	0.037698414	0.021568628	0.14173229	0.19649805	0.01039501	0.24898785	0.041749503	0.12941177	0.054655872	0.036734693	0.0	0.06007752	0.7120921	0.0038610038	0.009633912	0.38326848	0.005952381	0.019417476	0.02004008	0.27634194	0.007782101	0.58536583	0.094412334	0.021868788	0.05383023	0.37768242	0.00990099	0.5717213	0.0	0.0058708414	0.014897579	0.57421875	0.28932038	0.013972056	0.006	0.011952192	0.024489796	0.075
AML1_01	NA	0.9080235	0.10288066	0.6542443	0.45849058	0.3204868	0.44129553	0.085365854	0.21975806	0.402	0.50180507	0.018867925	0.022132797	0.40083507	0.1124498	0.0060728746	0.02385686	0.02504817	0.49375	0.010121457	0.42236024	0.4509804	0.6504065	0.09090909	0.7285714	0.44698545	0.033834588	0.07984032	0.39918533	0.042	0.30227745	0.004	0.01980198	0.014403292	0.6699605	0.046121594	0.032128513	0.18069816	0.10344828	0.1064257	0.39558232	0.28149608	0.044487428	0.004	0.7376033	0.31663325	0.6323232	0.106177606	0.21341464	0.012145749	0.11881188	0.054229934	0.004048583	0.3617021	0.007984032	0.015564202	0.0	0.13701431	0.3500967	0.0	0.0	0.005882353	0.0	0.0	0.22474226	0.0	0.9678068	0.12770137	0.2966805	0.0	0.0990099	0.23092784	0.02303263	0.022403259	0.054	0.0	0.0	0.001996008	0.029411765	0.05367793	0.0	0.045454547	0.002004008	0.053045187	0.047131147	0.103658535	0.4090909	0.035051547	0.11472275	0.094936706	0.05576923	0.0629771	0.0140280565	0.0	0.0118811885	0.19488189	0.0	0.0018416207	0.1770428	0.06782946	0.19301848	0.024489796	0.43451142	0.01372549	0.45858586	0.026104419	0.0	0.036659878	0.0020491802	0.0040650405	0.0	0.0062761507	0.0	0.0	0.15	0.21010101	0.013888889	0.016096579	0.0021598272	0.003937008	0.48221344
P53_02	NA	0.24760076	0.36790606	0.092929296	0.54037267	0.1045082	0.03550296	0.3029703	0.003929273	0.5888031	0.18113208	0.55042017	0.0	0.06623932	0.6597938	0.5667351	0.312749	0.5513834	0.043824703	0.33846155	0.89344263	0.21042085	0.71929824	0.5866142	0.74124515	0.7251586	0.7234469	0.23320158	0.8389662	0.10084034	0.68041235	0.055666003	0.02296451	0.34511435	0.46774194	0.09980806	0.019120459	0.47389558	0.077651516	0.16302186	0.9085366	0.0019120459	0.40039062	0.00390625	0.2446602	0.53174603	0.71991247	0.6204239	0.3902439	0.39363816	0.043392505	0.8994197	0.011904762	0.006185567	0.0060728746	0.0018281536	0.0	0.040816326	0.064386316	0.0	0.0039525693	0.008298756	0.39501038	0.002004008	0.001992032	0.4211577	0.15079366	0.5276074	0.054108217	0.0	0.06941432	0.106090374	0.0020283975	0.0062761507	0.16630669	0.028169014	0.0	0.0061099795	0.083984375	0.092156865	0.0	0.016064256	0.052083332	0.01632653	0.023715414	0.023762377	0.48490945	0.09580839	0.19269776	0.011428571	0.052941177	0.008032128	0.014	0.0	0.013833992	0.47368422	0.010548524	0.016161617	0.24748491	0.01622718	0.010141988	0.02020202	0.21713148	0.03984064	0.020449897	0.0	0.0	0.040084388	0.007827789	0.014492754	0.037656903	0.008048289	0.003929273	0.008733625	0.3319672	0.20386267	0.029239766	0.009861933	0.0	0.23762377	0.5019841
LMO2COM_01	NA	0.212	0.266	0.013282732	0.077380955	0.022403259	0.453125	0.7444219	0.06609808	0.198	0.4106776	0.346856	0.0059288535	0.15071283	0.41880342	0.01980198	0.6502058	0.7027027	0.10816327	0.4910891	0.80430526	0.89043826	0.32976446	0.95	0.37724552	0.32874015	0.8295688	0.7084189	0.75757575	0.16059957	0.55992144	0.08902691	0.011952192	0.13259669	0.47011954	0.3067227	0.9111111	0.08946322	0.54150945	0.6574803	0.25984251	0.024793388	0.4124294	0.01814516	0.1820041	0.30784708	0.13374485	0.3625498	0.55093557	0.53306615	0.13772455	0.35586482	0.010183299	0.008368201	0.03909465	0.059196617	0.0019120459	0.49129593	0.07189543	0.0	0.046692606	0.073529415	0.2244489	0.04863813	0.07171315	0.25447315	0.53846157	0.14734773	0.61133605	0.0	0.08935361	0.20958084	0.03508772	0.4235537	0.2951807	0.01372549	0.014	0.075	0.11764706	0.1	0.0040816325	0.039215688	0.01980198	0.07392197	0.0038095238	0.0734127	0.12475248	0.0407767	0.0	0.14315353	0.049713194	0.025793651	0.007889546	0.0	0.08782435	0.65773195	0.058252428	0.0061601643	0.49719626	0.037475344	0.030947777	0.0019493178	0.17004049	0.19038461	0.331384	0.021276595	0.034615386	0.096408315	0.14545454	0.020491803	0.086519115	0.05859375	0.0019193857	0.043137256	0.549323	0.48665297	0.008350731	0.040697675	0.0805501	0.00814664	0.0041237115
LMO2COM_02	NA	0.26559356	0.31496063	0.6600398	0.037623763	0.028169014	0.1563786	0.8488613	0.16255145	0.7525151	0.55424064	0.8236473	0.4207317	0.3049505	0.7075099	0.47942388	0.4776699	0.08086785	0.060546875	0.6207585	0.21893491	0.94545454	0.8015717	0.44554454	0.70542634	0.36885247	0.30859375	0.936345	0.97900766	0.18026565	0.07317073	0.04338843	0.08858268	0.5792812	0.2688391	0.074	0.28294572	0.03353057	0.14634146	0.6342412	0.95943207	0.1237721	0.7873563	0.0058479533	0.25440314	0.972973	0.448	0.51968503	0.103950106	0.36831683	0.49115914	0.28893444	0.00203666	0.027722772	0.058091287	0.236	0.0	0.4140625	0.5808967	0.01	0.1949807	0.06732673	0.70998114	0.026422765	0.0	0.801636	0.5272727	0.119284295	0.53205127	0.0139442235	0.20703125	0.40588236	0.10515464	0.31226054	0.1015625	0.043726236	0.024742268	0.10763209	0.0020449897	0.4074074	0.002074689	0.03131524	0.06	0.30357143	0.009765625	0.26763487	0.36571428	0.06639839	0.5807771	0.1307847	0.032323234	0.024390243	0.0373444	0.0	0.015904572	0.19914347	0.027667984	0.001953125	0.20042644	0.075247526	0.047227927	0.029940119	0.04821803	0.017716536	0.08997955	0.0018939395	0.015841585	0.25	0.6977186	0.012024048	0.024096385	0.09494949	0.008080808	0.00967118	0.32485324	0.501006	0.26611227	0.014198783	0.105882354	0.1960396	0.8340164
MIF1_01	NA	0.037109375	0.03422053	0.072874494	0.42741936	0.0019607844	0.02330097	0.4279661	0.6217304	0.098196395	0.007984032	0.008264462	0.06326531	0.5960396	0.07707911	0.48828125	0.23715416	0.7334755	0.8028169	0.010121457	0.10433071	0.012526096	0.7444668	0.29258516	0.62151396	0.018292682	0.01953125	0.036796536	0.008163265	0.08134921	0.022540983	0.004040404	0.057086613	0.23298968	0.08349901	0.46558705	0.0020703934	0.0038022813	0.0	0.018556701	0.6230159	0.0019493178	0.118473895	0.0	0.1979798	0.22200392	0.012219959	0.96385545	0.21042085	0.02296451	0.00625	0.8499025	0.0	0.06963249	0.002020202	0.052	0.0037105752	0.56287426	0.10080645	0.004	0.05050505	0.044715445	0.0019723866	0.09306931	0.0038461538	0.024896266	0.11875	0.016129032	0.036	0.0	0.036437247	0.00811359	0.054545455	0.04489796	0.14669421	0.42020202	0.0102459015	0.18363273	0.08811475	0.08782435	0.0	0.13972056	0.006289308	0.04016064	0.109848484	0.053537283	0.030905077	0.17307693	0.08365019	0.09142857	0.3869565	0.09195402	0.04275093	0.0	0.33545646	0.26208177	0.20233463	0.010752688	0.029239766	0.04054054	0.0	0.00990099	0.2480315	0.044354837	0.1494024	0.005791506	0.0019880715	0.09073359	0.004140787	0.018480493	0.012396694	0.003976143	0.015594542	0.0040650405	0.17489712	0.19246861	0.02008032	0.031809144	0.104743086	0.0	0.3469388
RFX1_01	NA	0.013539651	0.16935484	0.053784862	0.019011406	0.16504854	0.07692308	0.12593985	0.09541985	0.051587302	0.018329939	0.08695652	0.054166667	0.53244275	0.16932271	0.0019880715	0.53474903	0.7807377	0.1680498	0.036190476	0.35084033	0.012145749	0.9497099	0.85148513	0.8364008	0.17073171	0.34790874	0.35907337	0.060037524	0.068	0.22396857	0.002016129	0.014256619	0.011363637	0.30879346	0.039138943	0.01192843	0.00589391	0.024193548	0.5079681	0.7190776	0.0	0.058479533	0.0042643924	0.4751491	0.1733871	0.059917357	0.59447986	0.5815324	0.0	0.007889546	0.41322315	0.0	0.002008032	0.003992016	0.01004016	0.0	0.07157895	0.11026616	0.0	0.045908183	0.06923077	0.0	0.033126295	0.0041067763	0.3567134	0.17991632	0.1574642	0.3900415	0.0020449897	0.038854804	0.001992032	0.004140787	0.0020120724	0.083798885	0.10220441	0.0	0.087649405	0.052953158	0.08301887	0.0	0.0415879	0.004115226	0.0078125	0.0060975607	0.002	0.08595388	0.030534351	0.2165992	0.013435701	0.08704454	0.014141414	0.03846154	0.0	0.063872255	0.55069584	0.027833002	0.004040404	0.08576998	0.01417004	0.0	0.010706638	0.35641548	0.044354837	0.35440612	0.01192843	0.0	0.07100592	0.005988024	0.01417004	0.0	0.008492569	0.006185567	0.005905512	0.35363457	0.4785276	0.18585859	0.0077220076	0.016632017	0.064327486	0.33466136
CCANNAGRKGGC_UNKNOWN	NA	0.78625953	0.37190083	0.74793386	0.05154639	0.47346938	0.45402297	0.51356995	0.7887324	0.8116233	0.7237354	0.9203036	0.1820041	0.46138614	0.5931864	0.7398721	0.0019607844	0.17131475	0.14285715	0.43157893	0.5337423	0.53977275	0.15966387	0.7729084	0.7382413	0.051282052	0.46899223	0.12269939	0.6180698	0.65488565	0.97455966	0.70947367	0.18577075	0.124756336	0.22265625	0.15717092	0.58246344	0.66731143	0.51898736	0.66451615	0.34647304	0.5278351	0.030303031	0.050200805	0.25604838	0.9480249	0.8524904	0.6721992	0.059880238	0.7809331	0.6566866	0.736	0.33970276	0.04296875	0.06508876	0.24236253	0.17904761	0.42857143	0.7388664	0.041257367	0.68154156	0.048780486	0.17113402	0.3	0.22310758	0.23151751	0.4057377	0.57504874	0.19620253	0.02783726	0.41980198	0.34362933	0.14457831	0.34567901	0.5010309	0.0041067763	0.09090909	0.1284585	0.2804878	0.17706238	0.09638554	0.26181102	0.06464647	0.14003944	0.50595236	0.20910972	0.6841046	0.090038314	0.61730766	0.41025642	0.11359026	0.0021097045	0.2661448	0.006329114	0.23045267	0.58536583	0.1310212	0.0562249	0.6973415	0.252505	0.52427185	0.22708334	0.53483605	0.55813956	0.19762845	0.25678498	0.15606937	0.23251417	0.13793103	0.29598308	0.7841584	0.04743083	0.13779527	0.1326923	0.07024793	0.0037523452	0.10236221	0.090361446	0.32157677	0.40118578	0.79587626
RFX1_02	NA	0.06329114	0.11020408	0.1325536	0.91501975	0.4520548	0.02970297	0.14736842	0.125	0.49094567	0.008048289	0.17373738	0.0	0.656	0.028397566	0.15019763	0.015873017	0.5964215	0.35040984	0.4099379	0.5295405	0.006185567	0.95731705	0.9742574	0.45714286	0.7684631	0.74459726	0.12058212	0.0057142857	0.041509435	0.9089109	0.0	0.0	0.8214286	0.062	0.051823415	0.004008016	0.0020283975	0.008048289	0.0038240917	0.09311741	0.005905512	0.6461864	0.006060606	0.0062761507	0.13	0.56363636	0.15040651	0.8	0.0020876827	0.1910569	0.118	0.0019880715	0.0	0.0	0.0	0.0	0.114173226	0.007797271	0.0	0.0	0.06827309	0.13097712	0.021153847	0.003992016	0.27888447	0.5421687	0.009881423	0.12877263	0.0019493178	0.082	0.021153847	0.0019379845	0.0019230769	0.6147541	0.01446281	0.002020202	0.019267824	0.03629032	0.0019723866	0.0	0.024193548	0.058270678	0.030303031	0.026	0.06476191	0.0761523	0.14315353	0.23622048	0.00814664	0.13653846	0.046242774	0.0	0.0	0.087548636	0.18058252	0.05511811	0.0	0.01002004	0.0125	0.009765625	0.03267974	0.23762377	0.26899385	0.11023622	0.004132231	0.004	0.08300395	0.03550296	0.0	0.19366853	0.0	0.0	0.0020325202	0.09248555	0.0019880715	0.12248996	0.0019267823	0.010162601	0.002079002	0.44554454
TCF11MAFG_01	NA	0.78937006	0.8630137	0.87268996	0.25416666	0.0	0.0708502	0.0061728396	0.028462999	0.7429719	0.20696722	0.009596929	0.21729958	0.779798	0.49295774	0.39795917	0.07053942	0.08232932	0.66317993	0.7755102	0.36734694	0.74851483	0.43960395	0.1362764	0.5450902	0.9981025	0.62474227	0.35943776	0.57751936	0.53333336	0.48742747	0.16260162	0.00625	0.01898734	0.016359918	0.098790325	0.16438356	0.09270217	0.1936842	0.7915832	0.14455445	0.007905139	0.18568665	0.074074075	0.092337914	0.2027559	0.031185031	0.24710424	0.71283096	0.60548526	0.005976096	0.017716536	0.01369863	0.010204081	0.001992032	0.0	0.0	0.12820514	0.017681729	0.0	0.39442232	0.0059288535	0.02357564	0.0	0.0040650405	0.8488613	0.28225806	0.111801244	0.7148594	0.0019493178	0.14257029	0.034749035	0.010121457	0.013861386	0.55375254	0.015904572	0.020833334	0.06263048	0.16731517	0.022132797	0.0	0.006024096	0.07400379	0.033797216	0.0116959065	0.16771488	0.44894028	0.014256619	0.023715414	0.031936128	0.25585938	0.062992126	0.088757396	0.006355932	0.022222223	0.679089	0.001992032	0.048879836	0.21875	0.0020408162	0.038539555	0.018789144	0.4265306	0.0040650405	0.516129	0.0	0.0040899795	0.25910932	0.0	0.007736944	0.01004016	0.0	0.006024096	0.0	0.11500975	0.62813103	0.00591716	0.018072288	0.0	0.049484536	0.37627813
TCF11_01	NA	0.7789256	0.08924949	0.8767123	0.04117647	0.001858736	0.038306452	0.14285715	0.03968254	0.07459678	0.0039138943	0.0	0.004192872	0.37931034	0.19960861	0.70794827	0.16831683	0.6091743	0.00811359	0.061507937	0.12749004	0.010141988	0.5020161	0.102713175	0.31982943	0.69758064	0.9560878	0.043912176	0.15492958	0.7790476	0.83	0.086065575	0.09320388	0.06286837	0.06666667	0.05636743	0.0	0.08416834	0.23517786	0.02020202	0.04859813	0.0040899795	0.014084507	0.0076923077	0.37214136	0.022633744	0.27070707	0.30943397	0.07272727	0.61122245	0.10927835	0.62249	0.017110266	0.0	0.004149378	0.004040404	0.0	0.017110266	0.005976096	0.0	0.028957529	0.0	0.013752456	0.0021367522	0.0	0.2821577	0.64165103	0.32688588	0.031746034	0.0	0.03816794	0.0019417476	0.007936508	0.043824703	0.23554604	0.0	0.0	0.04771372	0.11596958	0.06262231	0.0	0.10373444	0.0	0.018108651	0.18689787	0.11500975	0.1756487	0.0	0.055226825	0.008368201	0.16666667	0.063097514	0.016129032	0.0	0.078125	0.30501932	0.001996008	0.003960396	0.21181263	0.016194332	0.11983471	0.007889546	0.22924902	0.0	0.006048387	0.0	0.0	0.0060362173	0.0	0.0102459015	0.036750484	0.0	0.0	0.0	0.024242423	0.32163742	0.028688524	0.0020325202	0.007874016	0.029940119	0.7278226
NFY_01	NA	0.1627907	0.0038986355	0.017578125	0.45940593	0.04517454	0.1736527	0.0	0.009689922	0.0059288535	0.0	0.07115385	0.0	0.38398358	0.2865275	0.009578544	0.0	0.0	0.03629032	0.0	0.0	0.0	0.14087301	0.50292397	0.08677686	0.0	0.005791506	0.116564415	0.20916335	0.0018796993	0.024640657	0.0020876827	0.0	0.0	0.0	0.015444015	0.0	0.037475344	0.005791506	0.0038387715	0.3891129	0.0042735045	0.058212057	0.007843138	0.0037523452	0.00203666	0.31106472	0.011952192	0.04347826	0.0	0.0041237115	0.0	0.0	0.0	0.002016129	0.0020618557	0.0	0.008196721	0.0	0.0038834952	0.02016129	0.014613778	0.0	0.0	0.0	0.011257036	0.016393442	0.019569471	0.0	0.0	0.0	0.002105263	0.040816326	0.0	0.03269231	0.031894933	0.015564202	0.024	0.011299435	0.011235955	0.0	0.008097166	0.02811245	0.0	0.044	0.102713175	0.18467583	0.007920792	0.075510204	0.0	0.10621242	0.022357723	0.004032258	0.0	0.009920635	0.0019305019	0.0	0.014285714	0.023483366	0.049523808	0.0038910506	0.017821781	0.34764826	0.044989776	0.0	0.0	0.0	0.0019193857	0.0	0.0	0.0	0.00990099	0.0	0.0	0.022514071	0.0877551	0.0	0.0	0.0	0.0	0.009345794
HFH3_01	NA	0.58034027	0.05970149	0.7586912	0.45398772	0.4676409	0.5694444	0.91102517	0.85365856	0.9166667	0.3139535	0.023255814	0.13871635	0.32416502	0.4777563	0.10805501	0.22317597	0.69123507	0.7824268	0.90438247	0.47157896	0.5983087	0.26209676	0.007751938	0.5864811	0.66459626	0.52723736	0.42771083	0.103174604	0.14649682	0.25098816	0.24404761	0.088607594	0.13235295	0.69155204	0.40190476	0.5891784	0.38085938	0.1762295	0.4969574	0.742915	0.25586355	0.21063395	0.0102459015	0.19085488	0.6458333	0.67479676	0.8930818	0.5030426	0.028	0.14853556	0.69649804	0.018255578	0.070993915	0.08447937	0.5242915	0.0	0.39539748	0.17267552	0.0	0.021611001	0.12548262	0.6055777	0.04255319	0.014767933	0.14424951	0.84444445	0.10559006	0.23991507	0.008264462	0.078891255	0.34949496	0.055555556	0.016129032	0.591716	0.057539683	0.009433962	0.007782101	0.04696673	0.14949495	0.001953125	0.0	0.14851485	0.057086613	0.08541667	0.05788423	0.55463916	0.0	0.062374245	0.3229572	0.05179283	0.15833333	0.038314175	0.0	0.0019157088	0.14453125	0.0	0.058455113	0.31069958	0.04897959	0.0332681	0.006012024	0.2358871	0.14553015	0.025540275	0.0	0.015414258	0.048879836	0.004166667	0.13429752	0.12962963	0.1541756	0.0	0.003875969	0.15247525	0.26180258	0.026804123	0.04918033	0.055555556	0.06313646	0.37764934
FREAC2_01	NA	0.5205479	0.5049116	0.54633206	0.6978131	0.30708662	0.55741125	0.83677685	0.025641026	0.82758623	0.029126214	0.032193158	0.017857144	0.19144602	0.41129032	0.0038610038	0.104477614	0.5492662	0.34920636	0.25203252	0.05462185	0.74950296	0.64484125	0.06972112	0.43773586	0.5406977	0.18421052	0.6129666	0.98373985	0.061068702	0.8417969	0.086538464	0.0	0.15240084	0.1610338	0.14285715	0.031311154	0.59914714	0.0060975607	0.13424124	0.5510204	0.12228797	0.0019417476	0.005976096	0.3070707	0.20267686	0.247505	0.3072165	0.24795082	0.28893444	0.17892644	0.13608247	0.007905139	0.003937008	0.008298756	0.0019646366	0.0	0.14901961	0.075581394	0.0	0.0	0.041420117	0.17418033	0.0	0.03508772	0.1053719	0.71814674	0.6660156	0.5734694	0.0	0.042801555	0.017612524	0.0056497175	0.014314928	0.14989734	0.0	0.009708738	0.0	0.14396887	0.023121387	0.0	0.0	0.022494888	0.0019569471	0.15611814	0.04743083	0.11660079	0.0	0.058333334	0.015841585	0.13601533	0.050200805	0.034412954	0.0	0.013671875	0.049309663	0.04347826	0.0077669905	0.13279678	0.017612524	0.028625954	0.003968254	0.4591195	0.0021551724	0.016666668	0.0	0.0	0.0	0.0	0.032719836	0.006289308	0.003992016	0.0	0.0805501	0.4011976	0.43396226	0.0019493178	0.0018726592	0.0019455253	0.014227643	0.04
FREAC3_01	NA	0.059917357	0.18533605	0.8548387	0.12896825	0.49414062	0.55278313	0.21386139	0.550308	0.87549406	0.5983264	0.38551858	0.012048192	0.64887065	0.9546314	0.69087136	0.8660194	0.45627376	0.17254902	0.026104419	0.873805	0.3273453	0.40613025	0.47433266	0.922449	0.13976377	0.61616164	0.7799228	0.09306931	0.8713693	0.51345754	0.09163347	0.00990099	0.117082536	0.22891566	0.1932271	0.26746505	0.33271027	0.8196721	0.16839917	0.95884776	0.33861387	0.015686275	0.0	0.18236473	0.24950884	0.7613169	0.3800813	0.396728	0.2818004	0.043137256	0.5614754	0.01	0.0	0.0058139535	0.050607286	0.027559055	0.44969198	0.30612245	0.0	0.0	0.016632017	0.3015873	0.02739726	0.01775148	0.7619048	0.46361747	0.15370019	0.21108742	0.004140787	0.19517103	0.15560167	0.003984064	0.0781893	0.21095334	0.11088296	0.0	0.010351967	0.04032258	0.022177419	0.0	0.0	0.022177419	0.077568136	0.0996016	0.013539651	0.002105263	0.028901733	0.033009708	0.026694044	0.21645021	0.0038535646	0.08183633	0.00203666	0.031185031	0.09243698	0.10240964	0.019189766	0.50401604	0.26501036	0.04518664	0.007736944	0.5066414	0.06	0.21698113	0.0	0.0	0.0	0.001984127	0.031128405	0.12224449	0.081871346	0.0	0.03353057	0.422449	0.61003864	0.14052953	0.0062370063	0.02004008	0.04016064	0.058252428
FREAC4_01	NA	0.6593186	0.5968689	0.3411306	0.043209877	0.60194176	0.8968254	0.28194726	0.9585062	0.2326923	0.062135924	0.40078586	0.13319239	0.0	0.20750988	0.86105675	0.990099	0.5964567	0.013916501	0.39958158	0.07480315	0.24517375	0.47580644	0.59795916	0.96414346	0.38142294	0.6446281	0.58299595	0.88640976	0.4623218	0.14285715	0.168	0.07302231	0.3745098	0.3699422	0.3394309	0.76008064	0.10373444	0.09465021	0.012121212	0.348	0.53438115	0.0	0.004	0.5976096	0.5767717	0.09	0.21194606	0.28361344	0.53955376	0.63434345	0.014344262	0.0060728746	0.20675944	0.09325397	0.15492958	0.0062111802	0.43962264	0.16867469	0.007952286	0.5322581	0.18089432	0.24691358	0.114822544	0.43089432	0.2579365	0.59016395	0.07157464	0.30873787	0.042857144	0.04233871	0.13580246	0.057026476	0.17311609	0.682	0.1902834	0.037181996	0.17922607	0.35550934	0.17327766	0.001996008	0.016494846	0.015503876	0.32061067	0.3696498	0.48022598	0.22153209	0.034412954	0.1037182	0.22379032	0.18273093	0.28309572	0.057259712	0.0063157897	0.112474434	0.4407767	0.2035225	0.0931677	0.7058824	0.49387756	0.25	0.024193548	0.82703775	0.2848837	0.95	0.07385229	0.005905512	0.099585064	0.004140787	0.053719006	0.34560326	0.314346	0.002079002	0.32700422	0.7967146	0.07265774	0.09221312	0.109161794	0.018108651	0.42023346	0.46107784
FREAC7_01	NA	0.3777336	0.3253012	0.21713148	0.19914347	0.092885375	0.13250518	0.18813907	0.5838264	0.83870965	0.3127572	0.07535642	0.05284553	0.13184585	0.63672656	0.088176355	0.7798354	0.18837675	0.02202643	0.72568095	0.32871288	0.66533864	0.56827307	0.2691552	0.98582995	0.40206185	0.32871288	0.6973415	0.5805169	0.1979798	0.8669202	0.0754717	0.026422765	0.4260355	0.3019608	0.2319688	0.57522124	0.3493976	0.08249497	0.18540435	0.7597656	0.59962755	0.18128654	0.025	0.65302145	0.40425533	0.746	0.28542095	0.3140496	0.91193736	0.16108787	0.5828343	0.06958251	0.0625	0.11468813	0.023762377	0.0	0.6501976	0.38730854	0.004040404	0.01192843	0.0785124	0.7401575	0.0	0.19298245	0.21906693	0.55086374	0.17805383	0.27237353	0.04950495	0.13095239	0.17573221	0.0996016	0.074074075	0.6666667	0.02970297	0.007827789	0.011811024	0.27142859	0.16833667	0.008547009	0.011952192	0.17073171	0.11176471	0.09756097	0.18585859	0.23991935	0.0	0.102	0.12795275	0.08456659	0.26003823	0.12727273	0.0020920502	0.13333334	0.32421875	0.03305785	0.011650485	0.6646091	0.02414487	0.24631579	0.04742268	0.44534412	0.026476579	0.42857143	0.0	0.0	0.007905139	0.0	0.07692308	0.075247526	0.24485597	0.002118644	0.050485436	0.8730469	0.08383234	0.013861386	0.01026694	0.016064256	0.15843621	0.5679513
HFH8_01	NA	0.73547095	0.072164945	0.24643585	0.8640777	0.16438356	0.6934866	0.44265592	0.06037736	0.8904665	0.5037879	0.11491936	0.0	0.87890625	0.48162475	0.51102203	0.80933064	0.24746451	0.7084942	0.57938147	0.20650096	0.66735965	0.936	0.16016427	0.63883495	0.19449902	0.3559322	0.40612245	0.2625	0.02238806	0.43599257	0.119373776	0.006060606	0.043737575	0.6361829	0.23168316	0.5711382	0.12778905	0.50530785	0.2260128	0.85806453	0.49514562	0.0583501	0.0	0.46745563	0.6541502	0.7906977	0.20206186	0.34475806	0.1010101	0.33817428	0.3562753	0.0020120724	0.0020120724	0.0	0.089613035	0.0	0.50687623	0.12127236	0.00589391	0.12109375	0.031128405	0.12040816	0.026	0.038	0.14312977	0.2889813	0.13168724	0.2489712	0.003968254	0.08016032	0.072463766	0.024	0.13385826	0.32053742	0.0059405942	0.005988024	0.06748466	0.16008316	0.27855712	0.014373717	0.05421687	0.08943089	0.14587332	0.32824427	0.014	0.43274853	0.003944773	0.06896552	0.12790698	0.041420117	0.22178218	0.08442777	0.0020876827	0.0	0.19029126	0.033126295	0.021825397	0.47961167	0.033663366	0.19438878	0.0040650405	0.58536583	0.0020618557	0.21584159	0.0	0.0	0.0019455253	0.0	0.14432989	0.13385826	0.026104419	0.0	0.03515625	0.11632653	0.18852459	0.0	0.011627907	0.0	0.011952192	0.27813163
